region;municipality;settlement;oktmo;latitude_dd;longitude_dd;year;assets;assets_depreciation;assets_exhausted;assets_new;birth;build_flat;catering;catering_growth;collective_foreign;collective_people;collective_russian;comp_electr;comp_manufact;comp_mining;construction;crimes;criminals;death;doctors;doctors_per10;domesticserv;hospital_beds;hospital_beds_per10;hospitals;industry;invest_budg;invest_fed;invest_reg;investment;job_regist;job_regist_unempl;job_seeker;job_seeker_unempl;living_space;migration;n_companies;new_hospital_beds;new_housing;new_polycl_visits;new_preschool_places;new_school_places;nurses;nurses_per10;pens;pension;polycl_visits;polycl_visits_per10;polyclinic;pop_1_6;pop_old;pop_work;pop_young;population;preschool;preschool_child;preschool_coverage;preschool_places;preschool_waiting;pupils;retail;retail_growth;rni;schools;servises;volume_electr;volume_manufact;volume_mining;volume_water;wage;workers
Алтайский край;Бийск;Бийск;01705000001;52.5391666666667;85.2138888888889;2012;26111.1;39.3;11.1;2941.4;13.5;763.0;127.8;96.4;NaN;NaN;NaN;30.0;148.0;1.0;567.9;2729.0;1363.0;14.9;657.0;30.6;NaN;1.9;86.8;6.0;NaN;28.9;14.8;NaN;3988.7;NaN;NaN;1407.0;1300.0;22.0;-1627.0;5261.0;0.0;46.6;0.0;0.0;0.0;2122.0;98.8;76.8;8801.6;5.2;241.4;8.0;14.8;51.9;127.8;35.1;214.8;44.0;7.5;NaN;6.5;6484.0;NaN;8619.6;115.0;-1.4;NaN;NaN;7374.3;24051.1;NaN;NaN;17335.0;49.0
Алтайский край;Бийск;Бийск;01705000001;52.5391666666667;85.2138888888889;2013;30169.9;42.3;11.2;2509.3;13.3;890.0;121.7;87.4;NaN;NaN;NaN;33.0;159.0;2.0;1183.1;3096.0;1439.0;14.6;629.0;29.4;NaN;1.9;88.2;6.0;NaN;26.3;11.8;12.6;3420.5;NaN;NaN;1428.0;1050.0;19.8;-809.0;5463.0;0.0;46.3;0.0;70.0;166.0;2075.0;97.1;77.5;9591.9;5.2;243.6;8.0;15.6;52.9;124.7;36.1;213.7;44.0;8.0;NaN;6.9;8354.0;NaN;10253.2;111.6;-1.3;NaN;NaN;7470.0;24717.2;NaN;NaN;19558.2;48.7
Алтайский край;Бийск;Бийск;01705000001;52.5391666666667;85.2138888888889;2014;33344.5;46.1;11.2;1939.8;12.7;837.0;120.0;89.8;NaN;NaN;NaN;31.0;154.0;1.0;708.5;2850.0;1394.0;14.7;593.0;27.7;NaN;1.8;84.4;6.0;NaN;22.9;11.8;10.0;3109.5;NaN;NaN;1364.0;1130.0;20.0;553.0;5615.0;0.0;47.7;0.0;0.0;0.0;2066.0;96.6;78.2;10361.1;5.3;247.1;9.0;16.0;53.9;122.8;37.1;213.8;44.0;8.6;NaN;7.4;NaN;NaN;11694.7;105.3;-2.0;NaN;NaN;7725.2;25546.0;NaN;NaN;20888.2;47.9
Алтайский край;Бийск;Бийск;01705000001;52.5391666666667;85.2138888888889;2015;34436.0;49.0;18.0;1970.9;13.1;1128.0;111.0;81.2;1545.0;16443.0;14898.0;26.0;136.0;1.0;566.3;3893.0;1665.0;13.9;586.0;27.4;NaN;1.8;82.0;6.0;NaN;29.0;26.1;1.4;3352.5;NaN;NaN;1485.0;1287.0;20.3;-119.0;5722.0;0.0;53.5;0.0;200.0;0.0;2079.0;97.4;79.0;11452.7;5.2;244.1;6.0;16.0;55.1;120.5;38.0;213.6;59.0;9.1;NaN;8.7;NaN;NaN;13401.3;99.0;-0.8;NaN;NaN;7435.3;29810.8;NaN;NaN;21802.4;45.3
Алтайский край;Бийск;Бийск;01705000001;52.5391666666667;85.2138888888889;2016;36673.2;52.8;21.8;1709.3;11.6;1119.0;132.1;NaN;443.0;10037.0;9594.0;NaN;NaN;NaN;1056.2;4016.0;1794.0;14.7;559.0;26.3;NaN;1.8;82.3;5.0;NaN;15.9;12.6;1.7;3466.0;NaN;NaN;1302.0;1100.0;20.6;-73.0;5554.0;0.0;50.4;0.0;200.0;0.0;2057.0;96.6;79.4;11756.7;5.3;247.5;7.0;16.1;55.9;118.3;38.6;212.8;50.0;9.4;NaN;8.9;NaN;NaN;14017.3;NaN;-3.1;NaN;NaN;7845.2;35170.4;NaN;563.7;22849.8;43.6
Алтайский край;Бийск;Бийск;01705000001;52.5391666666667;85.2138888888889;2017;38775.0;53.8;22.9;2580.4;9.8;1716.0;144.4;NaN;1221.0;36639.0;35418.0;NaN;NaN;NaN;1892.5;3367.0;1621.0;14.7;539.0;25.5;NaN;1.7;80.0;5.0;NaN;16.1;14.2;1.6;3890.5;1013.0;902.0;1013.0;902.0;20.9;-176.0;5237.0;0.0;64.4;0.0;0.0;0.0;1936.0;91.5;79.6;12615.9;5.6;262.7;7.0;16.0;56.6;116.2;38.8;211.6;45.0;9.2;NaN;9.0;NaN;NaN;14270.5;NaN;-4.9;NaN;NaN;7375.7;34161.5;NaN;588.3;24558.8;42.7
Алтайский край;Бийск;Бийск;01705000001;52.5391666666667;85.2138888888889;2018;41924.0;53.2;21.2;3824.2;9.3;422.0;92.9;NaN;3603.0;36012.0;32409.0;NaN;NaN;NaN;1537.6;NaN;NaN;14.9;523.0;24.9;NaN;1.7;79.3;5.0;NaN;15.9;9.5;5.7;3645.7;951.0;818.0;NaN;NaN;21.0;-109.0;4771.0;NaN;23.6;0.0;0.0;0.0;1871.0;89.0;79.8;13301.2;5.5;263.2;7.0;15.7;57.0;114.4;38.9;210.3;NaN;9.3;NaN;9.2;NaN;NaN;14797.9;NaN;-5.6;NaN;NaN;7087.4;30656.3;NaN;737.5;27516.0;42.0
Алтайский край;Бийск;Бийск;01705000001;52.5391666666667;85.2138888888889;2019;42882.7;53.1;24.4;2593.7;8.9;514.0;104.0;NaN;3093.0;46027.0;42934.0;NaN;NaN;NaN;1433.8;NaN;NaN;15.0;517.0;24.7;NaN;1.6;76.6;6.0;NaN;25.9;12.8;11.9;4036.8;928.0;844.0;NaN;NaN;21.2;171.0;4438.0;NaN;34.4;0.0;0.0;0.0;1812.0;86.6;78.9;14017.4;6.0;285.6;6.0;14.9;54.5;116.0;38.8;209.2;NaN;9.2;NaN;8.9;NaN;NaN;16585.9;NaN;-6.1;NaN;NaN;7088.5;35900.4;NaN;736.1;30203.9;41.0
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2000;NaN;NaN;NaN;NaN;8.5;NaN;35.7;NaN;NaN;NaN;NaN;NaN;NaN;NaN;54.0;4581.0;2525.0;15.5;625.0;39.0;36.8;1.8;112.0;11.0;2211.8;9.3;4.8;NaN;151.9;5694.0;574.0;NaN;NaN;17.6;NaN;2061.0;40.0;9.7;0.0;0.0;0.0;1975.0;122.0;43.8;NaN;5.6;347.0;4.0;NaN;NaN;NaN;NaN;161.8;30.0;4.0;NaN;3.9;NaN;19.3;1324.9;NaN;-7.0;27.0;273.9;NaN;NaN;NaN;NaN;1192.0;52.3
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2001;NaN;NaN;NaN;NaN;8.5;NaN;38.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;87.5;4667.0;2386.0;16.5;623.0;39.0;40.0;1.7;108.0;11.0;2997.6;12.0;5.9;NaN;228.8;1098.0;611.0;NaN;NaN;17.7;NaN;2155.0;70.0;10.8;500.0;0.0;0.0;1964.0;122.0;43.4;NaN;6.3;392.0;5.0;NaN;NaN;NaN;NaN;160.9;30.0;3.9;NaN;4.0;NaN;18.1;1721.9;NaN;-8.0;27.0;371.2;NaN;NaN;NaN;NaN;1838.0;51.6
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2002;NaN;NaN;NaN;NaN;9.6;23.0;48.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;114.3;4488.0;1607.0;17.6;630.0;39.0;41.9;1.6;102.0;10.0;2538.2;22.2;8.8;NaN;249.4;1164.0;912.0;NaN;NaN;17.8;NaN;2275.0;0.0;2.8;0.0;0.0;0.0;1920.0;120.0;42.7;1492.0;6.2;391.3;22.0;NaN;NaN;NaN;NaN;163.1;31.0;4.2;NaN;4.0;NaN;16.9;2228.7;NaN;-8.0;27.0;528.2;NaN;NaN;NaN;NaN;2305.6;43.6
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2003;NaN;NaN;NaN;NaN;9.6;66.0;63.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;190.7;6384.0;1952.0;17.1;641.0;39.0;48.9;1.6;101.0;10.0;3472.5;8.7;5.1;NaN;862.9;1635.0;716.0;NaN;NaN;17.6;NaN;2309.0;0.0;7.3;0.0;0.0;0.0;1918.0;118.5;42.2;1785.0;6.2;412.0;22.0;7.7;32.5;104.9;24.2;161.6;32.0;4.3;NaN;4.3;NaN;15.5;3051.3;NaN;-7.5;27.0;797.8;NaN;NaN;NaN;NaN;2938.9;41.8
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2004;NaN;NaN;NaN;NaN;9.7;32.0;77.0;107.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5061.0;1806.0;17.4;643.0;40.1;59.5;1.6;102.0;10.0;NaN;8.7;4.5;NaN;834.6;2587.0;1002.0;NaN;NaN;17.7;NaN;2430.0;0.0;2.7;0.0;0.0;0.0;1921.0;119.7;42.4;2039.6;6.2;385.3;22.0;8.1;32.5;104.7;23.2;160.4;31.0;4.5;56.0;4.3;NaN;14.2;3792.2;116.6;-7.7;27.0;890.5;NaN;NaN;NaN;NaN;3568.4;47.9
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2005;NaN;NaN;NaN;NaN;9.0;71.0;108.1;110.6;NaN;NaN;NaN;20.0;138.0;NaN;394.9;5962.0;1713.0;19.0;620.0;39.1;68.1;1.6;103.7;5.0;NaN;14.0;8.1;NaN;513.0;1643.0;1450.0;NaN;NaN;18.0;NaN;2504.0;0.0;5.9;0.0;0.0;0.0;1844.0;116.3;42.2;2521.6;6.1;381.5;9.0;8.4;32.3;103.9;22.4;158.6;30.0;4.5;55.0;4.3;NaN;13.2;5402.3;129.4;-10.0;27.0;1079.4;1380.1;3883.2;NaN;NaN;4646.9;45.9
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2006;NaN;NaN;NaN;NaN;8.5;107.0;162.1;122.9;NaN;NaN;NaN;29.0;141.0;NaN;488.8;5738.0;1928.0;16.6;628.0;39.9;78.3;1.6;104.0;10.0;NaN;17.8;9.3;NaN;693.2;NaN;NaN;2224.0;1473.0;18.2;NaN;1961.0;0.0;7.8;0.0;0.0;0.0;1827.0;116.2;42.0;2799.6;6.1;386.9;15.0;8.6;32.6;103.0;21.7;157.3;30.0;4.7;54.0;4.2;NaN;12.7;7451.0;121.2;-8.1;26.0;1377.1;1754.9;5309.4;NaN;NaN;5983.2;47.5
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2007;NaN;NaN;NaN;NaN;9.3;119.0;182.1;102.1;NaN;NaN;NaN;30.0;118.0;NaN;895.5;5030.0;1775.0;16.1;631.0;40.4;92.9;1.6;104.4;10.0;NaN;14.3;7.6;NaN;1004.1;NaN;NaN;1882.0;1237.0;18.4;NaN;2056.0;0.0;11.3;0.0;0.0;0.0;1866.0;119.5;48.9;3558.1;6.1;387.7;17.0;8.5;33.1;101.7;21.4;156.2;30.0;4.9;58.0;4.3;NaN;12.2;9676.3;117.8;-6.8;25.0;1536.7;1420.9;5858.1;NaN;NaN;7417.7;46.2
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2008;7615.911;47.2;7.3;NaN;9.8;99.0;63.7;37.6;NaN;NaN;NaN;34.0;120.0;NaN;18.6;5234.0;1845.0;15.7;610.0;39.3;NaN;1.6;102.0;9.0;NaN;8.5;3.6;NaN;1660.8;NaN;NaN;1618.0;962.0;18.6;NaN;2081.0;0.0;10.5;0.0;0.0;0.0;1808.0;116.4;50.3;4340.0;6.0;386.0;6.0;8.7;33.7;100.4;21.3;155.4;31.0;5.0;57.6;4.3;NaN;12.3;2415.6;131.2;-5.9;25.0;NaN;1272.2;7950.7;NaN;NaN;10089.0;36.1
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2009;7009.476;49.7;11.6;NaN;10.3;181.0;56.4;77.4;NaN;NaN;NaN;34.0;107.0;NaN;17.2;4700.0;1838.0;14.9;597.0;38.5;NaN;1.5;99.6;10.0;NaN;34.0;12.5;NaN;638.1;NaN;NaN;2104.0;1854.0;18.6;NaN;2159.0;0.0;16.3;0.0;0.0;0.0;1813.0;116.8;51.2;5846.0;6.0;386.3;5.0;8.7;34.4;99.0;21.7;155.1;31.0;5.1;58.6;4.3;NaN;12.1;2633.5;97.3;-4.6;24.0;NaN;1909.7;7378.8;NaN;NaN;11240.0;33.9
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2010;6363.7;60.1;14.7;216.4;10.8;205.0;59.5;96.1;NaN;NaN;NaN;32.0;104.0;NaN;30.5;3821.0;1766.0;16.1;414.0;28.2;NaN;1.1;75.9;3.0;NaN;28.4;12.4;NaN;540.8;NaN;NaN;1104.0;960.0;19.8;286.0;2145.0;0.0;13.3;0.0;0.0;0.0;1453.0;98.9;52.1;7226.0;4.5;309.3;6.0;8.7;35.1;90.5;21.3;146.9;31.0;5.3;NaN;4.5;3801.0;NaN;3161.3;116.9;-5.3;NaN;NaN;2231.4;7962.5;NaN;NaN;12574.5;32.4
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2011;6688.9;59.5;29.5;448.3;11.3;133.0;61.9;95.2;NaN;NaN;NaN;26.0;103.0;NaN;17.4;3560.0;1506.0;15.9;445.0;30.4;NaN;1.2;81.1;6.0;NaN;28.4;7.1;NaN;1383.0;NaN;NaN;851.0;791.0;19.9;40.0;1926.0;120.0;11.6;0.0;0.0;0.0;1534.0;104.8;52.4;7816.2;4.8;329.0;4.0;8.8;35.9;88.5;21.9;146.3;31.0;5.3;NaN;5.3;4294.0;NaN;3622.5;110.4;-4.6;NaN;NaN;2056.4;8960.5;NaN;NaN;14136.5;31.1
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2012;9405.2;47.7;22.4;1491.1;12.3;157.0;63.0;107.6;NaN;NaN;NaN;21.0;106.0;NaN;26.6;3312.0;1422.0;16.0;423.0;29.0;NaN;1.2;80.9;4.0;NaN;14.7;4.6;NaN;1614.4;NaN;NaN;833.0;739.0;20.0;66.0;1832.0;0.0;12.6;0.0;0.0;0.0;1518.0;104.1;52.4;8600.1;4.9;332.6;3.0;9.3;36.4;86.7;22.7;145.8;31.0;5.4;NaN;5.3;4270.0;NaN;3783.5;111.8;-3.7;NaN;NaN;1964.2;10692.2;NaN;NaN;16281.9;30.8
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2013;10152.3;49.8;23.3;475.5;11.6;133.0;74.5;108.5;NaN;NaN;NaN;22.0;112.0;NaN;22.4;3212.0;1478.0;15.3;422.0;28.6;NaN;1.2;79.9;4.0;NaN;20.6;3.2;10.6;985.9;NaN;NaN;722.0;560.0;19.9;2133.0;1915.0;0.0;9.7;0.0;0.0;0.0;1597.0;108.3;52.6;9354.3;4.8;327.5;3.0;9.8;37.1;86.7;23.6;147.4;31.0;6.2;NaN;5.8;3725.0;NaN;3963.7;98.3;-3.7;NaN;NaN;1823.8;11787.1;NaN;NaN;18918.9;30.4
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2014;13335.9;52.0;25.6;697.2;11.2;163.0;66.8;81.6;NaN;NaN;NaN;21.0;105.0;NaN;17.3;3034.0;1288.0;15.6;386.0;26.3;NaN;1.1;76.5;4.0;NaN;32.3;21.2;6.2;1093.3;NaN;NaN;759.0;607.0;20.0;-254.0;1905.0;0.0;9.3;0.0;330.0;0.0;1473.0;100.5;52.7;10113.3;4.5;310.2;3.0;10.1;37.8;84.8;23.9;146.5;30.0;6.4;NaN;5.9;NaN;NaN;4579.5;106.7;-4.4;NaN;NaN;1835.7;15419.1;NaN;NaN;20203.8;29.7
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2015;13768.5;55.6;24.5;476.1;10.7;106.0;71.9;94.5;802.0;16832.0;16030.0;19.0;91.0;NaN;12.1;3029.0;1452.0;14.8;384.0;26.2;NaN;1.1;73.2;4.0;NaN;6.8;4.1;1.3;728.0;NaN;NaN;752.0;662.0;20.1;467.0;1900.0;0.0;6.9;0.0;0.0;0.0;1509.0;103.1;53.1;11174.1;4.5;310.5;3.0;10.2;38.4;83.5;24.5;146.4;39.0;6.9;NaN;6.3;NaN;NaN;5154.6;97.3;-4.1;NaN;NaN;1911.4;15638.2;NaN;NaN;20002.4;28.6
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2016;14455.3;58.1;21.8;615.8;9.7;142.0;70.8;NaN;364.0;7406.0;7042.0;NaN;NaN;NaN;9.0;2708.0;1256.0;15.5;393.0;27.0;NaN;1.1;74.1;4.0;NaN;10.4;2.3;6.3;495.9;NaN;NaN;652.0;558.0;20.3;-199.0;1889.0;0.0;8.4;0.0;0.0;0.0;1464.0;100.7;53.1;11476.2;4.5;312.7;3.0;10.0;38.7;82.2;24.4;145.3;39.0;6.9;NaN;6.3;NaN;NaN;5564.4;NaN;-5.8;NaN;NaN;2031.9;14122.2;NaN;391.8;21385.4;27.7
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2017;18034.8;59.1;21.2;2001.7;8.2;55.0;55.4;NaN;867.0;18161.0;17294.0;NaN;NaN;NaN;701.1;2637.0;1190.0;15.0;370.0;25.7;NaN;1.1;74.7;4.0;NaN;3.3;1.1;1.6;2379.6;707.0;528.0;707.0;528.0;20.5;-223.0;1792.0;0.0;5.5;0.0;0.0;0.0;1444.0;100.2;52.8;12363.2;4.5;315.3;3.0;9.7;39.1;80.8;24.2;144.1;36.0;5.9;NaN;6.3;NaN;NaN;6201.9;NaN;-6.8;NaN;NaN;2124.6;14878.8;NaN;456.9;23656.8;26.9
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2018;19444.5;58.5;14.6;2034.7;7.8;56.0;47.4;NaN;1216.0;22314.0;21098.0;NaN;NaN;NaN;5.8;NaN;NaN;15.1;342.0;24.0;NaN;1.1;74.1;4.0;NaN;4.4;1.4;2.0;2096.1;526.0;425.0;NaN;NaN;20.7;-538.0;1711.0;NaN;6.9;0.0;0.0;0.0;1355.0;95.1;52.8;13055.6;4.5;318.8;2.0;9.3;39.4;79.2;23.9;142.6;NaN;5.7;NaN;6.3;NaN;NaN;6729.2;NaN;-7.3;NaN;NaN;2289.5;14277.8;NaN;501.4;27176.9;26.1
Алтайский край;Рубцовск;Рубцовск;01716000001;51.5011111111111;81.2077777777778;2019;20347.9;58.6;32.0;2288.7;7.2;59.0;54.0;NaN;1084.0;19339.0;18255.0;NaN;NaN;NaN;73.4;NaN;NaN;14.7;343.0;24.2;NaN;1.1;74.9;4.0;NaN;15.2;2.4;12.0;1552.7;478.0;440.0;NaN;NaN;20.9;100.0;1570.0;NaN;5.8;0.0;0.0;0.0;1356.0;95.8;51.9;13790.4;4.6;322.1;3.0;8.6;37.9;80.1;23.5;141.6;NaN;5.7;NaN;6.3;NaN;NaN;7610.9;NaN;-7.5;NaN;NaN;1830.9;17400.3;NaN;519.1;29941.9;25.6
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;1985;NaN;NaN;NaN;NaN;14.3;NaN;0.085;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.323;9685.0;4651.0;10.5;3991.0;55.9;0.037;6.3;87.2;23.0;2.4;94.8;NaN;NaN;0.143;NaN;NaN;NaN;NaN;12.7;NaN;NaN;280.0;248.1;NaN;1810.0;1568.0;6168.0;86.4;140.8;NaN;7.5;103.5;57.0;NaN;NaN;NaN;NaN;714.3;234.0;41.7;NaN;35.2;NaN;80.5;NaN;NaN;3.8;84.0;NaN;NaN;NaN;NaN;NaN;0.202;379.5
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;1990;NaN;NaN;NaN;NaN;13.1;NaN;0.109;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.334;9284.0;4283.0;11.3;4556.0;61.2;0.056;6.6;88.4;24.0;2.4;96.5;NaN;NaN;0.278;NaN;NaN;NaN;NaN;15.3;NaN;NaN;0.0;297.5;1000.0;990.0;1416.0;7221.0;96.9;152.2;NaN;9.2;124.0;59.0;NaN;NaN;NaN;NaN;745.0;243.0;39.8;NaN;29.9;NaN;88.5;NaN;NaN;1.8;92.0;0.198;NaN;NaN;NaN;NaN;0.33;381.4
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;1995;NaN;NaN;NaN;NaN;9.0;NaN;74.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;804.0;12384.0;7771.0;13.8;5202.0;68.0;45.5;6.4;84.0;22.0;3065.0;40.3;NaN;NaN;511.8;3479.0;2077.0;NaN;NaN;16.0;NaN;23220.0;300.0;305.4;0.0;120.0;0.0;6941.0;90.7;182.6;NaN;17.8;275.8;59.0;NaN;NaN;NaN;NaN;765.1;206.0;28.8;NaN;26.6;NaN;101.1;2590.0;NaN;-4.8;113.0;720.9;NaN;NaN;NaN;NaN;361.0;400.4
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;1996;NaN;NaN;NaN;NaN;8.5;NaN;323.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1510.0;12550.0;8339.0;12.6;5288.0;69.1;157.6;6.3;82.6;22.0;4214.0;21.1;7.7;NaN;976.8;5306.0;4182.0;NaN;NaN;16.6;NaN;25015.0;0.0;305.6;168.0;0.0;0.0;6882.0;89.9;187.0;NaN;13.6;177.7;66.0;NaN;NaN;NaN;NaN;765.8;198.0;27.6;NaN;25.8;NaN;102.4;3973.0;NaN;-4.1;118.0;879.0;NaN;NaN;NaN;NaN;645.0;391.1
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;1997;NaN;NaN;NaN;NaN;8.5;NaN;423.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1776.0;10621.0;6471.0;12.7;5378.0;70.5;230.3;6.1;80.6;22.0;4993.0;16.5;8.6;NaN;1375.0;4713.0;4268.0;NaN;NaN;17.1;NaN;27010.0;0.0;307.8;100.0;0.0;300.0;6759.0;88.6;190.0;NaN;12.0;157.4;66.0;NaN;NaN;NaN;NaN;762.7;193.0;25.6;NaN;22.3;NaN;103.0;5075.0;NaN;-4.2;114.0;1244.0;NaN;NaN;NaN;NaN;817.0;386.0
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;1998;NaN;NaN;NaN;NaN;8.2;NaN;494.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1677.0;11018.0;6987.0;12.6;5662.0;74.6;307.2;6.4;84.3;22.0;5721.0;11.7;0.5;NaN;2443.0;3791.0;3351.0;NaN;NaN;17.6;NaN;28884.0;0.0;313.4;0.0;0.0;180.0;7108.0;93.6;191.3;NaN;14.2;187.1;62.0;NaN;NaN;NaN;NaN;759.1;194.0;25.3;NaN;22.5;NaN;103.5;7251.0;NaN;-4.4;120.0;2926.0;NaN;NaN;NaN;NaN;1030.0;308.2
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;1999;NaN;NaN;NaN;NaN;7.9;NaN;368.4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2186.0;12050.0;7920.0;13.1;5878.0;77.4;528.5;6.5;85.4;22.0;11319.0;2.7;0.5;NaN;3447.0;1790.0;1612.0;NaN;NaN;17.9;NaN;30921.0;0.0;342.6;0.0;0.0;0.0;7061.0;93.0;191.9;NaN;14.3;188.4;62.0;NaN;NaN;NaN;NaN;755.2;193.0;24.8;NaN;22.1;NaN;101.9;15612.0;NaN;-5.2;119.0;4551.0;NaN;NaN;NaN;NaN;1381.0;304.8
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;2000;NaN;NaN;NaN;NaN;8.6;NaN;490.9;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3300.0;11367.0;7583.0;13.4;5710.0;75.7;589.3;6.5;86.7;22.0;17781.0;10.3;4.3;NaN;4900.0;1513.0;1273.0;NaN;NaN;18.5;NaN;32923.0;0.0;402.9;800.0;0.0;200.0;7015.0;93.1;192.9;NaN;14.2;188.3;61.0;NaN;NaN;NaN;NaN;753.8;191.0;25.0;NaN;21.6;NaN;98.7;22597.0;NaN;-4.8;120.0;7266.0;NaN;NaN;NaN;NaN;2051.0;310.4
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;2001;NaN;NaN;NaN;NaN;9.0;NaN;705.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4730.0;11234.0;8150.0;13.8;5802.0;77.3;940.5;6.5;86.4;22.0;22436.0;15.2;9.2;NaN;6639.0;1119.0;924.0;NaN;NaN;19.2;NaN;35146.0;0.0;428.6;100.0;0.0;160.0;6912.0;92.0;195.0;NaN;14.5;192.9;55.0;NaN;NaN;NaN;NaN;751.0;189.0;24.5;NaN;21.1;NaN;94.9;31215.0;NaN;-4.9;122.0;10565.0;NaN;NaN;NaN;NaN;3247.0;305.0
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;2002;NaN;NaN;NaN;NaN;9.6;3852.0;917.1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;7190.0;10357.0;6957.0;13.7;5941.0;79.4;1194.0;6.5;86.4;22.0;31744.0;31.2;6.9;NaN;9996.0;1130.0;1010.0;NaN;NaN;20.2;NaN;37354.0;150.0;440.5;560.0;0.0;0.0;7085.0;94.7;197.6;1515.0;15.2;203.7;55.0;NaN;NaN;NaN;NaN;791.4;187.0;24.8;NaN;21.2;NaN;91.5;43517.0;NaN;-4.1;131.0;13588.0;NaN;NaN;NaN;NaN;4297.0;338.3
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;2003;NaN;NaN;NaN;NaN;9.5;4461.0;1221.6;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10872.0;10116.0;6085.0;13.4;5805.0;73.7;1410.4;6.4;80.9;20.0;40290.0;18.4;8.5;NaN;18867.0;1086.0;1021.0;NaN;NaN;20.2;NaN;40612.0;15.0;488.9;0.0;0.0;0.0;7000.0;88.9;197.3;1806.0;15.4;195.5;60.0;31.9;158.2;456.2;105.0;787.6;182.0;24.8;NaN;20.9;NaN;85.2;55670.0;NaN;-3.9;127.0;18883.0;NaN;NaN;NaN;NaN;5237.0;339.6
Краснодарский край;Город Краснодар;Краснодар;03701000001;45.0402777777778;38.9761111111111;2004;NaN;NaN;NaN;NaN;10.2;5043.0;2098.9;109.0;NaN;NaN;NaN;NaN;NaN;NaN;10729.6;9858.0;5412.0;13.0;5776.0;73.7;1656.7;6.4;81.3;20.0;NaN;17.7;7.7;NaN;21643.3;1741.0;1544.0;NaN;NaN;20.9;NaN;22758.0;0.0;534.3;0.0;NaN;NaN;6487.0;82.7;198.8;2071.0;13.9;177.3;59.0;33.5;158.3;454.9;102.2;784.0;184.0;25.9;72.8;21.0;NaN;80.6;67634.2;109.2;-2.8;129.0;21153.9;NaN;NaN;NaN;NaN;6607.0;352.3
